학년	교과과정	교과영역구분	학수강좌번호	교과목명	교원명	수업캠퍼스	요일/시간	강의실	학점	이론	실습	공학설계	강의계획서	교과목해설	강의유형	강의종류	원어강의	강평결과	이수구분	강의미리보기	개설대학	개설학과/전공	비고	교과목영문명
1,2학년	학문기초	제4영역:자연과학	PRI4003-04	일반화학및실험1	공영대	서울	화3.0-4.0/11:00-12:30,화8.0-9.5/16:00-18:00,목3.0-4.0/11:00-12:30	501-142(학림관 J104 강의실),308-407(과학관  일반화학실험실A),501-142(학림관 J104 강의실)	4	3	2	 0.0			이론+실습				학기		이과대학	화학과	공과대	General Chemistry and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4003-05	일반화학및실험1	김홍범	서울	화8.0-9.0/16:00-17:30,수6.0-7.5/14:00-16:00,목8.0-9.0/16:00-17:30	308-303(과학관 D303 강의실),308-407(과학관  일반화학실험실A),308-303(과학관 D303 강의실)	4	3	2	 0.0			이론+실습				학기		이과대학	화학과	공과대	General Chemistry and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4003-06	일반화학및실험1	박봉서	서울	수6.0-7.0/14:00-15:30,수8.0-9.5/16:00-18:00,금6.0-7.0/14:00-15:30	307-333(명진관 A305 강의실),308-407(과학관  일반화학실험실A),307-333(명진관 A305 강의실)	4	3	2	 0.0			이론+실습				학기		이과대학	화학과	공과대	General Chemistry and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4003-07	일반화학및실험1	김갑수	서울	수8.0-9.0/16:00-17:30,금4.0-5.0/12:00-13:30,금6.0-7.5/14:00-16:00	501-142(학림관 J104 강의실),501-142(학림관 J104 강의실),308-407(과학관  일반화학실험실A)	4	3	2	 0.0			이론+실습				학기		이과대학	화학과	전체수강가능(화학과제외)	General Chemistry and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4003-08	일반화학및실험1	유미경	서울	월10.0-12.5/18:00-20:30,월13.0-14.5/20:40-22:20	307-333(명진관 A305 강의실),308-407(과학관  일반화학실험실A)	4	3	2	 0.0			이론+실습				학기		이과대학	화학과		General Chemistry and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4003-09	일반화학및실험1	김윤기	서울	수10.0-12.5/18:00-20:30,수13.0-14.5/20:40-22:20	307-321(명진관 A303 강의실),308-407(과학관  일반화학실험실A)	4	3	2	 0.0			이론+실습				학기		이과대학	화학과		General Chemistry and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4003-10	일반화학및실험1	조현진	일산	월4.0-6.5/12:00-15:00,금1.0-2.5/09:00-11:00	1104-213(상영바이오관 213 강의실),1104-266(상영바이오관 266 학부 공용실습실)	4	3	2	 0.0			이론+실습				학기		이과대학	화학과	BMC교과목	General Chemistry and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4003-11	일반화학및실험1	조현진	일산	화1.0-3.5/09:00-12:00,금3.5-5.0/11:30-13:30	1104-213(상영바이오관 213 강의실),1104-266(상영바이오관 266 학부 공용실습실)	4	3	2	 0.0			이론+실습				학기		이과대학	화학과	BMC교과목	General Chemistry and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4003-12	일반화학및실험1	조현진	일산	월7.5-8.5/15:30-17:00,수7.5-8.5/15:30-17:00,금6.0-7.5/14:00-16:00	1104-227(상영바이오관 227 강의실),1104-227(상영바이오관 227 강의실),1104-266(상영바이오관 266 학부 공용실습실)	4	3	2	 0.0			이론+실습				학기		이과대학	화학과	BMC교과목	General Chemistry and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4003-13	일반화학및실험1	정명준	일산	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30,금8.5-10.0/16:30-18:25	1104-213(상영바이오관 213 강의실),1104-213(상영바이오관 213 강의실),1104-266(상영바이오관 266 학부 공용실습실)	4	3	2	 0.0			이론+실습				학기		이과대학	화학과	BMC교과목	General Chemistry and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4004-01	일반생물학및실험1	김경희	서울	화1.0-2.5/09:00-11:00,목8.0-9.5/16:00-18:00	201-129(사회과학/경영관 M129 강의실),207-320(혜화관 320 320 강의실)	3	2	2	 0.0			이론+실습				학기		바이오시스템대학	생명과학과	2010학번이후 바이오환경,생명과학과, 2011학번이후 식품생명공학,의생명공학과 수강제한	General Biology and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4004-02	일반생물학및실험1	김재윤	서울	화8.0-9.5/16:00-18:00,목1.0-2.5/09:00-11:00	207-320(혜화관 320 320 강의실),201-129(사회과학/경영관 M129 강의실)	3	2	2	 0.0			이론+실습				학기		바이오시스템대학	생명과학과	2010학번이후 바이오환경,생명과학과, 2011학번이후 식품생명공학,의생명공학과 수강제한	General Biology and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4004-03	일반생물학및실험1	전원	서울	월10.0-11.5/18:00-19:40,월12.0-13.5/19:40-21:30	207-233(혜화관 233 233 강의실),207-320(혜화관 320 320 강의실)	3	2	2	 0.0			이론+실습				학기		바이오시스템대학	생명과학과	2010학번이후 바이오환경,생명과학과, 2011학번이후 식품생명공학,의생명공학과 수강제한	General Biology and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4004-04	일반생물학및실험1	정상민	일산	월7.0-8.5/15:00-17:00,수2.0-3.5/10:00-12:00	1104-851(상영바이오관 851 세미나실3),1104-245(상영바이오관 245 생명과학과 전공실습실)	3	2	2	 0.0			이론+실습				학기		바이오시스템대학	생명과학과	BMC교과목, 2010학번이후 바이오환경,생명과학과 수강제한	General Biology and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4004-05	일반생물학및실험1	성정석	일산	화2.0-3.5/10:00-12:00,수7.0-8.5/15:00-17:00	1104-851(상영바이오관 851 세미나실3),1104-245(상영바이오관 245 생명과학과 전공실습실)	3	2	2	 0.0			이론+실습				학기		바이오시스템대학	생명과학과	BMC교과목, 2010학번이후 바이오환경,생명과학과 수강제한	General Biology and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4004-06	일반생물학및실험1	이병무	일산	화2.0-3.5/10:00-12:00,목2.0-3.5/10:00-12:00	1104-245(상영바이오관 245 생명과학과 전공실습실),1104-227(상영바이오관 227 강의실)	3	2	2	 0.0			이론+실습				학기		바이오시스템대학	생명과학과	BMC교과목, 2010학번이후 바이오환경,생명과학과 수강제한	General Biology and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4005-01	일반통계학및실습1	김인기	서울	화1.0-2.5/09:00-11:00,목3.0-4.5/11:00-13:00	401-2166(신공학관(기숙사) 2166 강의실),102-211(학술/문화관  (K) 공용컴퓨터실)	3	2	2				이론+실습				학기		이과대학	통계학과	통계학과 수강제한	General Statistics and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4005-02	일반통계학및실습1	김인기	서울	화10.0-13.5/18:00-21:30	102-211(학술/문화관  (K) 공용컴퓨터실)	3	2	2				이론+실습				학기		이과대학	통계학과	통계학과 수강제한	General Statistics and Experiments I
1,2학년	학문기초	제4영역:자연과학	PRI4006-01	응용수학1	이현근	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	501-413(학림관 J414 강의실),501-413(학림관 J414 강의실)	3	3	0				이론				학기		이과대학	수학과	2-4학년대상,수학과,공과대 수강제한	Applied Mathematics I
1,2학년	학문기초	제4영역:자연과학	PRI4010-02	대학생물학및실험1	이병무	일산	월2.5-3.5/10:30-12:00,화4.5-6.0/12:30-14:30,수2.5-3.5/10:30-12:00	1104-845(상영바이오관 845 세미나실1),1104-266(상영바이오관 266 학부 공용실습실),1104-845(상영바이오관 845 세미나실1)	4	3	2				이론+실습				학기		바이오시스템대학	생명과학과	BMC교과목, 팀티칭, 생명과학과 1학년 팀티칭	University Biology and Lab 1
